iter	Logloss	Accuracy:use_weights=true	Accuracy:use_weights=false
619	0.3649201644	0.8999807997	0.7823033708
620	0.3646979792	0.8999807997	0.7823033708
621	0.3644602741	0.8999807997	0.7823033708
622	0.3642149952	0.8999807997	0.7823033708
623	0.3640236864	0.8999807997	0.7823033708
624	0.3637760365	0.8999807997	0.7823033708
625	0.3635520989	0.8999807997	0.7823033708
626	0.3633338968	0.8999807997	0.7823033708
627	0.3631479588	0.8999807997	0.7823033708
628	0.3629095916	0.8999807997	0.7823033708
629	0.3626896732	0.8999807997	0.7823033708
630	0.362447595	0.8999807997	0.7823033708
631	0.3622436063	0.8999807997	0.7823033708
632	0.361997147	0.900556726	0.7837078652
633	0.3617720536	0.900556726	0.7837078652
634	0.3615437792	0.900556726	0.7837078652
635	0.3613164665	0.900556726	0.7837078652
636	0.3610823815	0.900556726	0.7837078652
637	0.3608723292	0.900556726	0.7837078652
638	0.3607016841	0.900556726	0.7837078652
639	0.3604755753	0.900556726	0.7837078652
640	0.360245382	0.900556726	0.7837078652
641	0.3600620296	0.900556726	0.7837078652
642	0.3598246967	0.900556726	0.7837078652
643	0.3595988872	0.900556726	0.7837078652
644	0.3594299684	0.900556726	0.7837078652
645	0.3591908345	0.900556726	0.7837078652
646	0.3589840076	0.900556726	0.7837078652
647	0.3587476017	0.9011326523	0.7851123596
648	0.3585420181	0.9011326523	0.7851123596
649	0.3583173736	0.9011326523	0.7851123596
650	0.3580707703	0.9011326523	0.7851123596
651	0.357838027	0.9011326523	0.7851123596
652	0.3575981113	0.9011326523	0.7851123596
653	0.3574011676	0.9011326523	0.7851123596
654	0.3571574866	0.9011326523	0.7851123596
655	0.3569194812	0.9011326523	0.7851123596
656	0.3567118794	0.9011326523	0.7851123596
657	0.3565019103	0.9011326523	0.7851123596
658	0.3563236998	0.9011326523	0.7851123596
659	0.3561240816	0.9011326523	0.7851123596
660	0.3559180079	0.9011326523	0.7851123596
661	0.3557850426	0.9011326523	0.7851123596
662	0.3555509707	0.9017085786	0.7865168539
663	0.3553127548	0.9017085786	0.7865168539
664	0.3550785915	0.9017085786	0.7865168539
665	0.3548983409	0.9017085786	0.7865168539
666	0.3546951695	0.9017085786	0.7865168539
667	0.3544974463	0.9017085786	0.7865168539
668	0.3542827144	0.9017085786	0.7865168539
669	0.3541348632	0.9017085786	0.7865168539
670	0.353963309	0.9017085786	0.7865168539
671	0.3537351922	0.9017085786	0.7865168539
672	0.3535212285	0.9017085786	0.7865168539
673	0.3533581169	0.9017085786	0.7865168539
674	0.3531655742	0.9017085786	0.7865168539
675	0.3529741274	0.9017085786	0.7865168539
676	0.3527851157	0.9017085786	0.7865168539
677	0.352560328	0.9017085786	0.7865168539
678	0.3523431943	0.9017085786	0.7865168539
679	0.3521137346	0.9017085786	0.7865168539
680	0.3519080018	0.9022845049	0.7879213483
681	0.3517425473	0.9017085786	0.7865168539
682	0.3515558152	0.9017085786	0.7865168539
683	0.3513501291	0.9017085786	0.7865168539
684	0.3511420446	0.9022845049	0.7879213483
685	0.3509335611	0.9022845049	0.7879213483
686	0.3507268884	0.9022845049	0.7879213483
687	0.3505288331	0.9022845049	0.7879213483
688	0.3503708673	0.9022845049	0.7879213483
689	0.3501852099	0.9022845049	0.7879213483
690	0.3499950465	0.9022845049	0.7879213483
691	0.3497796802	0.9022845049	0.7879213483
692	0.3496131379	0.9022845049	0.7879213483
693	0.349435901	0.9022845049	0.7879213483
694	0.3492611632	0.9022845049	0.7879213483
695	0.3491279032	0.9022845049	0.7879213483
696	0.3489495306	0.9022845049	0.7879213483
697	0.3487344116	0.9022845049	0.7879213483
698	0.348531798	0.9022845049	0.7879213483
699	0.3483354148	0.9022845049	0.7879213483
700	0.3481254738	0.9022845049	0.7879213483
701	0.3479178351	0.9022845049	0.7879213483
702	0.3477024103	0.9022845049	0.7879213483
703	0.3474981321	0.9022845049	0.7879213483
704	0.3473371824	0.9022845049	0.7879213483
705	0.3471273515	0.9022845049	0.7879213483
706	0.3469853895	0.9022845049	0.7879213483
707	0.3468768836	0.9022845049	0.7879213483
708	0.3466781885	0.9022845049	0.7879213483
709	0.3464603219	0.9022845049	0.7879213483
710	0.3462393284	0.9022845049	0.7879213483
711	0.3460962868	0.9022845049	0.7879213483
712	0.3459194087	0.9022845049	0.7879213483
713	0.3457181624	0.9022845049	0.7879213483
714	0.3455293053	0.9022845049	0.7879213483
715	0.3453650227	0.9022845049	0.7879213483
716	0.3451694225	0.9022845049	0.7879213483
717	0.3449708494	0.9022845049	0.7879213483
718	0.3447861933	0.9022845049	0.7879213483
719	0.3446178501	0.9022845049	0.7879213483
720	0.3444164661	0.9022845049	0.7879213483
721	0.3442135047	0.9028604312	0.7893258427
722	0.3440133288	0.9028604312	0.7893258427
723	0.3438160462	0.9028604312	0.7893258427
724	0.3436251568	0.9028604312	0.7893258427
725	0.3434533245	0.9028604312	0.7893258427
726	0.3432691541	0.9028604312	0.7893258427
727	0.3430870502	0.9028604312	0.7893258427
728	0.3428866402	0.9028604312	0.7893258427
729	0.3427014408	0.9034363575	0.7907303371
730	0.3425005275	0.9034363575	0.7907303371
731	0.3423180194	0.9034363575	0.7907303371
732	0.342175166	0.9034363575	0.7907303371
733	0.3420411728	0.9034363575	0.7907303371
734	0.3418446637	0.9034363575	0.7907303371
735	0.3416801491	0.9034363575	0.7907303371
736	0.341526604	0.9028604312	0.7893258427
737	0.3413388745	0.9034363575	0.7907303371
738	0.341219362	0.9034363575	0.7907303371
739	0.3410764917	0.9028604312	0.7893258427
740	0.3408733169	0.9028604312	0.7893258427
741	0.3407259898	0.9028604312	0.7893258427
742	0.3405704198	0.9028604312	0.7893258427
743	0.3403975544	0.9028604312	0.7893258427
744	0.3402043658	0.9034363575	0.7907303371
745	0.3400374377	0.9034363575	0.7907303371
746	0.3398527319	0.9034363575	0.7907303371
747	0.3396860226	0.9034363575	0.7907303371
748	0.3395258515	0.9034363575	0.7907303371
749	0.3393343402	0.9034363575	0.7907303371
750	0.3391500254	0.9034363575	0.7907303371
751	0.3389837141	0.9034363575	0.7907303371
752	0.3387859231	0.9034363575	0.7907303371
753	0.3385990659	0.9034363575	0.7907303371
754	0.3384698125	0.9034363575	0.7907303371
755	0.338253897	0.9034363575	0.7907303371
756	0.3380644135	0.9040122838	0.7921348315
757	0.3378829499	0.9040122838	0.7921348315
758	0.337710265	0.9040122838	0.7921348315
759	0.3375215783	0.9040122838	0.7921348315
760	0.3373528558	0.9040122838	0.7921348315
761	0.3371770478	0.9040122838	0.7921348315
762	0.3370209887	0.9040122838	0.7921348315
763	0.3368779021	0.9040122838	0.7921348315
764	0.3366885448	0.9040122838	0.7921348315
765	0.3365120225	0.9040122838	0.7921348315
766	0.3363401891	0.9040122838	0.7921348315
767	0.3361829067	0.9040122838	0.7921348315
768	0.3359876856	0.9040122838	0.7921348315
769	0.3358296877	0.9040122838	0.7921348315
770	0.335664334	0.9040122838	0.7921348315
771	0.335489628	0.9040122838	0.7921348315
772	0.3353375463	0.9040122838	0.7921348315
773	0.3351624728	0.9040122838	0.7921348315
774	0.3350609772	0.9040122838	0.7921348315
775	0.3349388862	0.9040122838	0.7921348315
776	0.334765381	0.9040122838	0.7921348315
777	0.3346075324	0.9040122838	0.7921348315
778	0.3344463977	0.9040122838	0.7921348315
779	0.3342777391	0.9040122838	0.7921348315
780	0.3340988076	0.9040122838	0.7921348315
781	0.3339554875	0.9040122838	0.7921348315
782	0.3338217079	0.9040122838	0.7921348315
783	0.3336783351	0.9040122838	0.7921348315
784	0.3335085833	0.9059320381	0.7935393258
785	0.333350336	0.9059320381	0.7935393258
786	0.333188323	0.9059320381	0.7935393258
787	0.3330080171	0.9059320381	0.7935393258
788	0.332839999	0.9059320381	0.7935393258
789	0.3326707853	0.9059320381	0.7935393258
790	0.3325316166	0.9059320381	0.7935393258
791	0.3323857378	0.9040122838	0.7921348315
792	0.3322356345	0.9059320381	0.7935393258
793	0.3320903934	0.9040122838	0.7921348315
794	0.33191939	0.9040122838	0.7921348315
795	0.3317689757	0.9040122838	0.7921348315
796	0.3316112885	0.9040122838	0.7921348315
797	0.3314661245	0.9040122838	0.7921348315
798	0.3312936532	0.9040122838	0.7921348315
799	0.3311333544	0.9059320381	0.7935393258
800	0.330980554	0.9040122838	0.7921348315
801	0.3308175922	0.9040122838	0.7921348315
802	0.3306800014	0.9040122838	0.7921348315
803	0.3305288002	0.9040122838	0.7921348315
804	0.3303881843	0.9040122838	0.7921348315
805	0.3302241795	0.9059320381	0.7935393258
806	0.3300953795	0.9059320381	0.7935393258
807	0.3299319287	0.9059320381	0.7935393258
808	0.3297934678	0.9059320381	0.7935393258
809	0.3296441756	0.9040122838	0.7921348315
810	0.3295067922	0.9059320381	0.7935393258
811	0.3293877761	0.9040122838	0.7921348315
812	0.3292332632	0.9059320381	0.7935393258
813	0.3290774733	0.9059320381	0.7935393258
814	0.3289173928	0.9059320381	0.7935393258
815	0.3287616485	0.9059320381	0.7935393258
816	0.3286143527	0.9059320381	0.7935393258
817	0.3284793418	0.9059320381	0.7935393258
818	0.3283274927	0.9059320381	0.7935393258
819	0.3281577824	0.9059320381	0.7935393258
820	0.3280317824	0.9059320381	0.7935393258
821	0.3278720903	0.9059320381	0.7935393258
822	0.3277431946	0.9059320381	0.7935393258
823	0.3276325122	0.9040122838	0.7921348315
824	0.3274750638	0.9059320381	0.7935393258
825	0.3273744572	0.9059320381	0.7935393258
826	0.3272158441	0.9059320381	0.7935393258
827	0.3270472809	0.9059320381	0.7935393258
828	0.3269114676	0.9059320381	0.7935393258
829	0.3267922486	0.9059320381	0.7935393258
830	0.3266751141	0.9059320381	0.7935393258
831	0.3265252277	0.9059320381	0.7935393258
832	0.3264282587	0.9059320381	0.7935393258
833	0.326272687	0.9059320381	0.7935393258
834	0.3261334299	0.9059320381	0.7935393258
835	0.3260038856	0.9059320381	0.7935393258
836	0.3258479747	0.9059320381	0.7935393258
837	0.3257001678	0.9059320381	0.7935393258
838	0.3255280665	0.9059320381	0.7935393258
839	0.3253813849	0.9059320381	0.7935393258
840	0.3252403092	0.9059320381	0.7935393258
841	0.3251148373	0.9059320381	0.7935393258
842	0.324970194	0.9059320381	0.7935393258
843	0.3248488737	0.9059320381	0.7935393258
844	0.3247144164	0.9059320381	0.7935393258
845	0.3245916729	0.9059320381	0.7935393258
846	0.3244597077	0.9059320381	0.7935393258
847	0.3243066597	0.9059320381	0.7935393258
848	0.3241834596	0.9059320381	0.7935393258
849	0.3240291477	0.9059320381	0.7935393258
850	0.3239049621	0.9059320381	0.7935393258
851	0.323765707	0.9059320381	0.7935393258
852	0.3236453242	0.9059320381	0.7935393258
853	0.3235008107	0.9059320381	0.7935393258
854	0.3233640378	0.9059320381	0.7935393258
855	0.3232452637	0.9059320381	0.7935393258
856	0.3231142642	0.9059320381	0.7935393258
857	0.322964618	0.9059320381	0.7935393258
858	0.3228389377	0.9059320381	0.7935393258
859	0.3227730344	0.9059320381	0.7935393258
860	0.3226242018	0.9059320381	0.7935393258
861	0.3224884171	0.9059320381	0.7935393258
862	0.3223338573	0.9059320381	0.7935393258
863	0.322205465	0.9059320381	0.7935393258
864	0.3220738334	0.9059320381	0.7935393258
865	0.3219201101	0.9059320381	0.7935393258
866	0.3218049278	0.9059320381	0.7935393258
867	0.3217272561	0.9059320381	0.7935393258
868	0.3216544	0.9059320381	0.7935393258
869	0.3215585543	0.9059320381	0.7935393258
870	0.3214340224	0.9059320381	0.7935393258
871	0.3213105512	0.9059320381	0.7935393258
872	0.3211773848	0.9059320381	0.7935393258
873	0.3210186261	0.9059320381	0.7935393258
874	0.3208711881	0.9059320381	0.7935393258
875	0.3207379036	0.9059320381	0.7935393258
876	0.3205835608	0.9059320381	0.7935393258
877	0.320469371	0.9059320381	0.7935393258
878	0.3203549625	0.9059320381	0.7935393258
879	0.3202205855	0.9059320381	0.7935393258
880	0.3200986839	0.9059320381	0.7935393258
881	0.319953748	0.9059320381	0.7935393258
882	0.3198117333	0.9059320381	0.7935393258
883	0.319678803	0.9059320381	0.7935393258
884	0.3195345785	0.9059320381	0.7935393258
885	0.319400321	0.9059320381	0.7935393258
886	0.3192488267	0.9059320381	0.7935393258
887	0.3191500732	0.9059320381	0.7935393258
888	0.3190219744	0.9059320381	0.7935393258
889	0.3188733571	0.9059320381	0.7935393258
890	0.3187309266	0.9059320381	0.7935393258
891	0.3186264803	0.9059320381	0.7935393258
892	0.3185144724	0.9059320381	0.7935393258
893	0.3183841927	0.9059320381	0.7935393258
894	0.3182315977	0.9059320381	0.7935393258
895	0.3181180285	0.9059320381	0.7935393258
896	0.3179985228	0.9059320381	0.7935393258
897	0.3178997277	0.9059320381	0.7935393258
898	0.317783827	0.9059320381	0.7935393258
899	0.3176546392	0.9059320381	0.7935393258
900	0.3175166618	0.9059320381	0.7935393258
901	0.317374819	0.9059320381	0.7935393258
902	0.3172385992	0.9059320381	0.7935393258
903	0.3171074055	0.9059320381	0.7935393258
904	0.3169690225	0.9059320381	0.7935393258
905	0.3168314309	0.9059320381	0.7935393258
906	0.3167365626	0.9059320381	0.7935393258
907	0.3165854486	0.9059320381	0.7935393258
908	0.3164604392	0.9059320381	0.7935393258
909	0.3163154733	0.9059320381	0.7935393258
910	0.3161858181	0.9059320381	0.7935393258
911	0.3160360563	0.9059320381	0.7935393258
912	0.3158962526	0.9059320381	0.7935393258
913	0.3158298741	0.9059320381	0.7935393258
914	0.3157130352	0.9059320381	0.7935393258
915	0.3155751002	0.9059320381	0.7935393258
916	0.3154403688	0.9059320381	0.7935393258
917	0.3153272874	0.9059320381	0.7935393258
918	0.3152053135	0.9059320381	0.7935393258
919	0.315091767	0.9059320381	0.7935393258
920	0.3150220794	0.9059320381	0.7935393258
921	0.3148769618	0.9059320381	0.7935393258
922	0.3147560667	0.9059320381	0.7935393258
923	0.3146466457	0.9059320381	0.7935393258
924	0.3145038357	0.9059320381	0.7935393258
925	0.3143674143	0.9059320381	0.7935393258
926	0.3142433594	0.9059320381	0.7935393258
927	0.3141160166	0.9059320381	0.7935393258
928	0.3139963509	0.9059320381	0.7935393258
929	0.3138979258	0.9059320381	0.7935393258
930	0.3137888648	0.9059320381	0.7935393258
931	0.3136694229	0.9059320381	0.7935393258
932	0.313537087	0.9059320381	0.7935393258
933	0.313407719	0.9059320381	0.7935393258
934	0.3132854205	0.9059320381	0.7935393258
935	0.3131511343	0.9059320381	0.7935393258
936	0.3130390852	0.9059320381	0.7935393258
937	0.3129247551	0.9059320381	0.7935393258
938	0.3128085336	0.9059320381	0.7935393258
939	0.312697398	0.9059320381	0.7935393258
940	0.312565769	0.9059320381	0.7935393258
941	0.3124403933	0.9059320381	0.7935393258
942	0.3123173159	0.9059320381	0.7935393258
943	0.3121941685	0.9059320381	0.7935393258
944	0.3120849638	0.9059320381	0.7935393258
945	0.3119778491	0.9059320381	0.7935393258
946	0.3118576172	0.9059320381	0.7935393258
947	0.3117401186	0.9059320381	0.7935393258
948	0.3116543813	0.9059320381	0.7935393258
949	0.3115797923	0.9059320381	0.7935393258
950	0.3114697869	0.9059320381	0.7935393258
951	0.3113449813	0.9059320381	0.7935393258
952	0.3112430079	0.9059320381	0.7935393258
953	0.3111372632	0.9059320381	0.7935393258
954	0.3110508725	0.9059320381	0.7935393258
955	0.3109298814	0.9059320381	0.7935393258
956	0.3108398953	0.9059320381	0.7935393258
957	0.3107320405	0.9059320381	0.7935393258
958	0.3106075276	0.9059320381	0.7935393258
959	0.3105160996	0.9059320381	0.7935393258
960	0.3104146339	0.9059320381	0.7935393258
961	0.3102861032	0.9059320381	0.7935393258
962	0.310153673	0.9059320381	0.7935393258
963	0.310032641	0.9059320381	0.7935393258
964	0.3099281179	0.9059320381	0.7935393258
965	0.3098364551	0.9059320381	0.7935393258
966	0.3097097604	0.9059320381	0.7935393258
967	0.3096174062	0.9059320381	0.7935393258
968	0.3095131175	0.9059320381	0.7935393258
969	0.3094208335	0.9059320381	0.7935393258
970	0.3093399092	0.9059320381	0.7935393258
971	0.3092441332	0.9059320381	0.7935393258
972	0.3091486825	0.9059320381	0.7935393258
973	0.3090386201	0.9059320381	0.7935393258
974	0.3089587526	0.9059320381	0.7935393258
975	0.3088537286	0.9059320381	0.7935393258
976	0.3087270028	0.9059320381	0.7935393258
977	0.3086504141	0.9059320381	0.7935393258
978	0.3085274302	0.9059320381	0.7935393258
979	0.3084009929	0.9059320381	0.7935393258
980	0.3082788284	0.9059320381	0.7935393258
981	0.3081684118	0.9059320381	0.7935393258
982	0.3080498646	0.9059320381	0.7935393258
983	0.3079819951	0.9059320381	0.7935393258
984	0.3078741867	0.9059320381	0.7935393258
985	0.3078105426	0.9059320381	0.7935393258
986	0.3077476094	0.9059320381	0.7935393258
987	0.3077047706	0.9059320381	0.7935393258
988	0.3075850595	0.9059320381	0.7935393258
989	0.3074695858	0.9059320381	0.7935393258
990	0.3073683571	0.9059320381	0.7935393258
991	0.3072549471	0.9059320381	0.7935393258
992	0.3071402753	0.9059320381	0.7935393258
993	0.3070270052	0.9059320381	0.7935393258
994	0.3069703451	0.9059320381	0.7935393258
995	0.3068575508	0.9059320381	0.7935393258
996	0.3067618816	0.9059320381	0.7935393258
997	0.3066486963	0.9059320381	0.7935393258
998	0.3065516743	0.9059320381	0.7935393258
999	0.3064317414	0.9059320381	0.7935393258
1000	0.306318016	0.9059320381	0.7935393258
1001	0.3062540155	0.9059320381	0.7935393258
1002	0.3061389838	0.9059320381	0.7935393258
1003	0.306046101	0.9059320381	0.7935393258
1004	0.3059272541	0.9059320381	0.7935393258
1005	0.305829031	0.9059320381	0.7935393258
1006	0.305729283	0.9059320381	0.7935393258
1007	0.3056229852	0.9059320381	0.7935393258
1008	0.3055346252	0.9059320381	0.7935393258
1009	0.3054188797	0.9059320381	0.7935393258
1010	0.3053482891	0.9059320381	0.7935393258
1011	0.3052413002	0.9059320381	0.7935393258
1012	0.3051405566	0.9059320381	0.7935393258
1013	0.3050696788	0.9059320381	0.7935393258
1014	0.304978009	0.9059320381	0.7935393258
1015	0.3048612126	0.9059320381	0.7935393258
1016	0.3047458601	0.9059320381	0.7935393258
1017	0.3046390926	0.9059320381	0.7935393258
1018	0.3045589983	0.9059320381	0.7935393258
1019	0.304487456	0.9059320381	0.7935393258
1020	0.3043770689	0.9059320381	0.7935393258
1021	0.3042636895	0.9059320381	0.7935393258
1022	0.3041750932	0.9059320381	0.7935393258
1023	0.3041089816	0.9059320381	0.7935393258
1024	0.3040056461	0.9059320381	0.7935393258
1025	0.3039278973	0.9059320381	0.7935393258
1026	0.3038289414	0.9059320381	0.7935393258
1027	0.3037792001	0.9059320381	0.7935393258
1028	0.3036651058	0.9059320381	0.7935393258
1029	0.3035647124	0.9059320381	0.7935393258
1030	0.3034872781	0.9059320381	0.7935393258
1031	0.3033980247	0.9059320381	0.7935393258
1032	0.3033085036	0.9059320381	0.7935393258
1033	0.3032108425	0.9059320381	0.7935393258
1034	0.3031619575	0.9059320381	0.7935393258
1035	0.3030487719	0.9059320381	0.7935393258
1036	0.3029505839	0.9059320381	0.7935393258
1037	0.3029120102	0.9059320381	0.7935393258
1038	0.3028136844	0.9059320381	0.7935393258
1039	0.3027126671	0.9059320381	0.7935393258
1040	0.3026230536	0.9059320381	0.7935393258
1041	0.3025247875	0.9059320381	0.7935393258
1042	0.3024249986	0.9059320381	0.7935393258
1043	0.302301502	0.9059320381	0.7935393258
1044	0.3022083824	0.9059320381	0.7935393258
1045	0.3021302797	0.9059320381	0.7935393258
1046	0.3020340451	0.9059320381	0.7935393258
1047	0.3019676239	0.9059320381	0.7935393258
1048	0.301883297	0.9059320381	0.7935393258
1049	0.301760056	0.9059320381	0.7935393258
1050	0.3016620361	0.9059320381	0.7935393258
1051	0.3015955415	0.9059320381	0.7935393258
1052	0.3015122069	0.9059320381	0.7935393258
1053	0.3014214782	0.9059320381	0.7935393258
1054	0.3013391685	0.9059320381	0.7935393258
1055	0.3012585507	0.9059320381	0.7935393258
1056	0.3011686744	0.9059320381	0.7935393258
1057	0.3010628862	0.9059320381	0.7935393258
1058	0.3009649106	0.9059320381	0.7935393258
1059	0.300866766	0.9059320381	0.7935393258
1060	0.3007616977	0.9059320381	0.7935393258
1061	0.3006817651	0.9059320381	0.7935393258
1062	0.300593796	0.9059320381	0.7935393258
1063	0.3004980825	0.9059320381	0.7935393258
1064	0.3004191886	0.9059320381	0.7935393258
1065	0.3003475693	0.9059320381	0.7935393258
1066	0.3002515644	0.9059320381	0.7935393258
1067	0.3001727123	0.9059320381	0.7935393258
1068	0.3000866179	0.9059320381	0.7935393258
1069	0.2999870035	0.9059320381	0.7935393258
1070	0.2999189156	0.9059320381	0.7935393258
1071	0.2998196316	0.9059320381	0.7935393258
1072	0.2997234522	0.9059320381	0.7935393258
1073	0.2996515558	0.9059320381	0.7935393258
1074	0.2996153262	0.9059320381	0.7935393258
1075	0.2995235644	0.9059320381	0.7935393258
1076	0.2994407009	0.9059320381	0.7935393258
1077	0.2993546745	0.9059320381	0.7935393258
1078	0.2992637542	0.9059320381	0.7935393258
1079	0.2991678631	0.9059320381	0.7935393258
1080	0.2990922853	0.9059320381	0.7935393258
1081	0.2990055847	0.9059320381	0.7935393258
1082	0.2989066501	0.9059320381	0.7935393258
1083	0.2988054312	0.9059320381	0.7935393258
1084	0.2987213376	0.9059320381	0.7935393258
1085	0.298652245	0.9059320381	0.7935393258
1086	0.298583159	0.9059320381	0.7935393258
1087	0.2984861993	0.9059320381	0.7935393258
1088	0.2983925398	0.9059320381	0.7935393258
1089	0.2983170449	0.9059320381	0.7935393258
1090	0.2982301924	0.9059320381	0.7935393258
1091	0.298133378	0.9059320381	0.7935393258
1092	0.2980689337	0.9059320381	0.7935393258
1093	0.297969331	0.9059320381	0.7935393258
1094	0.2978787814	0.9059320381	0.7935393258
1095	0.2977859967	0.9059320381	0.7935393258
1096	0.2976830782	0.9059320381	0.7935393258
1097	0.2975867539	0.9059320381	0.7935393258
1098	0.2974973448	0.9059320381	0.7935393258
1099	0.2974186971	0.9059320381	0.7935393258
1100	0.2973433733	0.9059320381	0.7935393258
1101	0.297252091	0.9065079644	0.7949438202
1102	0.2971674354	0.9065079644	0.7949438202
1103	0.2970897172	0.9065079644	0.7949438202
1104	0.2970071882	0.9065079644	0.7949438202
1105	0.2969330342	0.9065079644	0.7949438202
1106	0.2968253674	0.9065079644	0.7949438202
1107	0.2967387803	0.9065079644	0.7949438202
1108	0.2966559212	0.9065079644	0.7949438202
1109	0.2965850487	0.9065079644	0.7949438202
1110	0.2965348313	0.9065079644	0.7949438202
1111	0.296447622	0.9065079644	0.7949438202
1112	0.2963635233	0.9065079644	0.7949438202
1113	0.2962765357	0.9065079644	0.7949438202
1114	0.2962062712	0.9065079644	0.7949438202
1115	0.2961374057	0.9065079644	0.7949438202
1116	0.2960635442	0.9065079644	0.7949438202
1117	0.2959592073	0.9065079644	0.7949438202
1118	0.2958884744	0.9070838907	0.7963483146
1119	0.2957978152	0.9070838907	0.7963483146
1120	0.2957168168	0.9070838907	0.7963483146
1121	0.2956635892	0.9070838907	0.7963483146
1122	0.2955676415	0.9070838907	0.7963483146
1123	0.2954777752	0.9070838907	0.7963483146
1124	0.295431954	0.9070838907	0.7963483146
1125	0.2953575051	0.9070838907	0.7963483146
1126	0.2952664706	0.9070838907	0.7963483146
1127	0.2951581039	0.9070838907	0.7963483146
1128	0.2950790809	0.9070838907	0.7963483146
1129	0.2949687847	0.9070838907	0.7963483146
1130	0.2948840893	0.9070838907	0.7963483146
1131	0.2947886008	0.9070838907	0.7963483146
1132	0.2946888134	0.9070838907	0.7963483146
1133	0.2946094913	0.9070838907	0.7963483146
1134	0.294561096	0.9070838907	0.7963483146
1135	0.2945002969	0.9070838907	0.7963483146
1136	0.294420566	0.9070838907	0.7963483146
1137	0.2943411616	0.9070838907	0.7963483146
1138	0.2942426809	0.9070838907	0.7963483146
1139	0.2941618474	0.9070838907	0.7963483146
1140	0.294095283	0.9070838907	0.7963483146
1141	0.294032308	0.9070838907	0.7963483146
1142	0.2939477028	0.9070838907	0.7963483146
1143	0.2938530302	0.9070838907	0.7963483146
1144	0.2937814843	0.9070838907	0.7963483146
1145	0.2937055503	0.9070838907	0.7963483146
1146	0.2936310106	0.9070838907	0.7963483146
1147	0.2935603403	0.9070838907	0.7963483146
1148	0.2934746669	0.9070838907	0.7963483146
1149	0.2934073885	0.9070838907	0.7963483146
1150	0.2933472506	0.9070838907	0.7963483146
1151	0.2932679809	0.9070838907	0.7963483146
1152	0.293186052	0.9070838907	0.7963483146
1153	0.2931010308	0.9070838907	0.7963483146
1154	0.2930115109	0.9070838907	0.7963483146
1155	0.2929427405	0.9070838907	0.7963483146
1156	0.2928666944	0.9070838907	0.7963483146
1157	0.2927843802	0.9070838907	0.7963483146
1158	0.292716141	0.9070838907	0.7963483146
1159	0.2926365634	0.9070838907	0.7963483146
1160	0.2925448576	0.9070838907	0.7963483146
1161	0.2924635916	0.9070838907	0.7963483146
1162	0.2924138541	0.9070838907	0.7963483146
1163	0.2923316294	0.9070838907	0.7963483146
1164	0.2922511715	0.9070838907	0.7963483146
1165	0.2921655518	0.9070838907	0.7963483146
1166	0.2921004514	0.9070838907	0.7963483146
1167	0.2920351428	0.9070838907	0.7963483146
1168	0.2919511349	0.9070838907	0.7963483146
1169	0.2918684878	0.9070838907	0.7963483146
1170	0.2917963597	0.9070838907	0.7963483146
1171	0.2917543541	0.9070838907	0.7963483146
1172	0.2917151727	0.9070838907	0.7963483146
1173	0.2916217567	0.9070838907	0.7963483146
1174	0.2915435138	0.9070838907	0.7963483146
1175	0.2914973686	0.9070838907	0.7963483146
1176	0.291439478	0.9070838907	0.7963483146
1177	0.2913597463	0.9070838907	0.7963483146
1178	0.2912814074	0.9070838907	0.7963483146
1179	0.2911984634	0.9070838907	0.7963483146
1180	0.291160356	0.9070838907	0.7963483146
1181	0.2910902972	0.9070838907	0.7963483146
1182	0.2910232255	0.9070838907	0.7963483146
1183	0.2909687072	0.9070838907	0.7963483146
1184	0.2909148931	0.9070838907	0.7963483146
1185	0.2908349769	0.9070838907	0.7963483146
1186	0.2907560331	0.9070838907	0.7963483146
1187	0.2906866547	0.9070838907	0.7963483146
1188	0.2906082574	0.9070838907	0.7963483146
1189	0.2905465197	0.9070838907	0.7963483146
1190	0.2904777637	0.9070838907	0.7963483146
1191	0.2903992855	0.9070838907	0.7963483146
1192	0.2903279198	0.9070838907	0.7963483146
1193	0.2902632391	0.9070838907	0.7963483146
1194	0.2901840943	0.9070838907	0.7963483146
1195	0.2900980729	0.9070838907	0.7963483146
1196	0.2900216777	0.9070838907	0.7963483146
1197	0.2899565682	0.9070838907	0.7963483146
1198	0.289893423	0.9070838907	0.7963483146
1199	0.2898155034	0.9070838907	0.7963483146
1200	0.2897570088	0.9070838907	0.7963483146
1201	0.2896801985	0.9070838907	0.7963483146
1202	0.2895842328	0.9070838907	0.7963483146
1203	0.2895217909	0.9070838907	0.7963483146
1204	0.2894596086	0.9070838907	0.7963483146
1205	0.2893760339	0.9070838907	0.7963483146
1206	0.2893190424	0.9070838907	0.7963483146
1207	0.289250337	0.9070838907	0.7963483146
1208	0.2891912191	0.9070838907	0.7963483146
1209	0.2891207395	0.9070838907	0.7963483146
1210	0.2890525939	0.9070838907	0.7963483146
1211	0.2889746877	0.9070838907	0.7963483146
1212	0.2889081271	0.9070838907	0.7963483146
1213	0.2888312157	0.9070838907	0.7963483146
1214	0.288766422	0.9070838907	0.7963483146
1215	0.2886918646	0.9070838907	0.7963483146
1216	0.2886224805	0.9070838907	0.7963483146
1217	0.2885420156	0.9070838907	0.7963483146
1218	0.2884979334	0.9070838907	0.7963483146
1219	0.2884481054	0.9070838907	0.7963483146
