iter	Logloss	Accuracy:use_weights=true	Accuracy:use_weights=false
179	0.5416533729	0.897972249	0.7765625
180	0.5409728463	0.897972249	0.7765625
181	0.540336289	0.897972249	0.7765625
182	0.5396244165	0.897972249	0.7765625
183	0.5389471526	0.897972249	0.7765625
184	0.5382782046	0.897972249	0.7765625
185	0.5375903747	0.897972249	0.7765625
186	0.5369268553	0.897972249	0.7765625
187	0.5362617302	0.897972249	0.7765625
188	0.5355968268	0.897972249	0.7765625
189	0.5350249304	0.897972249	0.7765625
190	0.5344752029	0.897972249	0.7765625
191	0.5337761305	0.897972249	0.7765625
192	0.5330958422	0.897972249	0.7765625
193	0.5323820466	0.897972249	0.7765625
194	0.5316555254	0.897972249	0.7765625
195	0.5310534688	0.897972249	0.7765625
196	0.5305128653	0.897972249	0.7765625
197	0.5298679384	0.897972249	0.7765625
198	0.529187283	0.897972249	0.7765625
199	0.5284905491	0.897972249	0.7765625
200	0.5278202638	0.897972249	0.7765625
201	0.5271834299	0.897972249	0.77656252202	0.5265383936	0.897972249	0.77656252203	0.5258462662	0.897972249	0.77656252204	0.5251297613	0.897972249	0.77656252205	0.5244756844	0.897972249	0.77656252206	0.5238376516	0.897972249	0.77656252207	0.5232746072	0.897972249	0.77656252208	0.5226688232	0.897972249	0.77656252209	0.5219991294	0.897972249	0.77656221210	0.521346669	0.897972249	0.77656252211	0.5206864131	0.897972249	0.77656252212	0.5200157899	0.897972249	0.77656252213	0.5193963736	0.897972249	0.77656252214	0.5188440031	0.897972249	0.77656221215	0.5182583316	0.897972249	0.77656221216	0.5176506218	0.897972249	0.77656221217	0.5170692349	0.897972249	0.77656221218	0.5165005282	0.897972249	0.77656221219	0.5158989523	0.897972249	0.77656222220	0.5152904842	0.897972249	0.77656222221	0.5146972731	0.897972249	0.77656222222	0.5141017775	0.897972249	0.77656222223	0.5135242776	0.897972249	0.7765224	224	0.5129190825	0.897972249	0.7765225	225	0.512305311	0.897972249	0.77656226226	0.5116997716	0.897972249	0.77656227227	0.5110944823	0.897972249	0.77656228228	0.5104978699	0.897972249	0.77656229229	0.5098896418	0.897972249	0.77656230230	0.5092917006	0.897972249	0.77656231231	0.5086708503	0.897972249	0.77656232232	0.508111716	0.897972249	0.77656223233	0.5075906596	0.897972249	0.77656223234	0.5070184847	0.897972249	0.77656223235	0.5064789145	0.897972249	0.77656223236	0.505949891	0.897972249	0.77656252237	0.505338335	0.897972249	0.7765625
238	0.5047373146	0.897972249	0.7765625
239	0.5041607092	0.897972249	0.7765625
240	0.5035804839	0.897972249	0.7765625
241	0.5030004023	0.897972249	0.7765625
242	0.5024230505	0.897972249	0.7765625
243	0.5018633252	0.897972249	0.7765625
244	0.5013187524	0.897972249	0.7765625
245	0.5009528521	0.897972249	0.7765625
246	0.5003841225	0.897972249	0.7765625
247	0.4997623361	0.897972249	0.7765625
248	0.4991854403	0.897972249	0.7765625
249	0.4985703671	0.897972249	0.7765625
250	0.4979662569	0.897972249	0.7765625
251	0.4973764965	0.897972249	0.7765625
252	0.4968184845	0.897972249	0.7765625
253	0.4962748421	0.897972249	0.7765625
254	0.4957228563	0.897972249	0.7765625
255	0.4951737304	0.897972249	0.7765625
256	0.4945764864	0.897972249	0.7765625
257	0.4939783242	0.897972249	0.7765625
258	0.4935271475	0.897972249	0.7765625
259	0.4929682169	0.897972249	0.7765625
260	0.4924080377	0.897972249	0.7765625
261	0.4919553344	0.897972249	0.7765625
262	0.4913854758	0.897972249	0.7765625
263	0.4908623558	0.897972249	0.7765625
264	0.4903156496	0.897972249	0.7765625
265	0.4897720563	0.897972249	0.77656252266	0.489270397	0.897972249	0.7765625
267	0.4887336568	0.897972249	0.7765625
268	0.4881305677	0.897972249	0.77656252269	0.4875638523	0.897972249	0.77656252270	0.4870050282	0.897972249	0.77656252271	0.4864902895	0.897972249	0.77656227272	0.4859186078	0.897972249	0.77656227273	0.4853753641	0.897972249	0.77656227274	0.4848252659	0.897972249	0.77656227275	0.4842731071	0.897972249	0.77656276276	0.4837475207	0.897972249	0.7765277	277	0.4831706938	0.897972249	0.7765278	278	0.4826784298	0.897972249	0.7765279	279	0.4821397124	0.897972249	0.7765280	280	0.4815970978	0.897972249	0.7765281	281	0.4811284119	0.897972249	0.7765282	282	0.4805921256	0.897972249	0.7765283	283	0.4800319783	0.897972249	0.7765284	284	0.479509834	0.897972249	0.77656285285	0.478933855	0.897972249	0.77656228286	0.4783696628	0.897972249	0.77656228287	0.4778410033	0.897972249	0.77656228288	0.4772882796	0.897972249	0.77656228289	0.4767423157	0.897972249	0.77656229290	0.4761976372	0.897972249	0.77656229291	0.4756754838	0.897972249	0.77656229292	0.4752016655	0.897972249	0.77656229293	0.4746662568	0.897972249	0.77656229294	0.4741650143	0.897972249	0.77656229295	0.4736113692	0.897972249	0.77656229296	0.4731044228	0.897972249	0.77656229297	0.4726301513	0.897972249	0.77656229298	0.4720733177	0.897972249	0.77656229299	0.4715923561	0.897972249	0.77656300300	0.471088885	0.897972249	0.77656230301	0.4705883816	0.897972249	0.77656230302	0.4700421661	0.897972249	0.77656230303	0.4695578629	0.897972249	0.77656230304	0.469044264	0.897972249	0.77656253305	0.4685221884	0.897972249	0.77656253306	0.4680735316	0.897972249	0.77656253307	0.4676104593	0.897972249	0.77656253308	0.4670717717	0.897972249	0.77656253309	0.4666051201	0.897972249	0.77656253310	0.4661409444	0.897972249	0.77656253311	0.4656073913	0.897972249	0.77656253312	0.4650998168	0.897972249	0.77656253313	0.4646032838	0.897972249	0.77656253314	0.4641034453	0.897972249	0.77656253315	0.4636507967	0.897972249	0.77656253316	0.4631743309	0.897972249	0.77656253317	0.4626920392	0.897972249	0.77656253318	0.4622486018	0.897972249	0.77656253319	0.4617689479	0.897972249	0.77656253320	0.4613369333	0.897972249	0.77656253321	0.4608221422	0.897972249	0.77656253322	0.4602964356	0.897972249	0.77656253323	0.4598098901	0.897972249	0.77656253324	0.4593212144	0.897972249	0.77656253325	0.4588536996	0.897972249	0.77656253326	0.4583503567	0.897972249	0.77656253327	0.4578592825	0.897972249	0.77656253328	0.4573815429	0.897972249	0.77656253329	0.4569101066	0.897972249	0.77656253330	0.4564225544	0.897972249	0.77656253331	0.456057604	0.897972249	0.7765625
332	0.455610778	0.897972249	0.77656253333	0.4552253949	0.897972249	0.77656253334	0.4548008406	0.897972249	0.77656253335	0.454353558	0.897972249	0.7765625
336	0.45390129	0.897972249	0.7765625
337	0.4534016788	0.897972249	0.7765625
338	0.4529435285	0.897972249	0.7765625
339	0.4524563109	0.897972249	0.7765625
340	0.4519919179	0.897972249	0.7765625
341	0.451531814	0.8986125906	0.778125
342	0.4510486006	0.8986125906	0.778125
343	0.4507997256	0.897972249	0.7765625
344	0.4503821557	0.897972249	0.7765625
345	0.4499365788	0.897972249	0.7765625
346	0.4495520296	0.897972249	0.7765625
347	0.4490688452	0.8986125906	0.778125
348	0.4485875663	0.8986125906	0.778125
349	0.4481578004	0.8986125906	0.778125
350	0.4477074816	0.8986125906	0.778125
351	0.4472692301	0.8986125906	0.778125
352	0.4468431608	0.8986125906	0.778125
353	0.4464095968	0.8986125906	0.778125
354	0.4459926866	0.8986125906	0.7781253355	0.445565082	0.8986125906	0.778125
356	0.4451148473	0.8986125906	0.778125
357	0.4446992563	0.8986125906	0.778125
358	0.444262495	0.8986125906	0.778125
359	0.4438055705	0.8986125906	0.778125
360	0.4433165851	0.8986125906	0.778125
361	0.4428683813	0.8986125906	0.778125
362	0.4424314732	0.8986125906	0.778125
363	0.4419887184	0.8986125906	0.778125
364	0.441593735	0.8986125906	0.778125
365	0.4411601206	0.8986125906	0.778125
366	0.4408285092	0.8986125906	0.778125
367	0.4404103938	0.8986125906	0.778125
368	0.439981221	0.8986125906	0.778125
369	0.4395187716	0.8986125906	0.778125
370	0.439065779	0.8986125906	0.778125
371	0.4386475617	0.8986125906	0.778125
372	0.4382274005	0.8986125906	0.778125
373	0.4378109771	0.8986125906	0.778125
374	0.4374170897	0.8986125906	0.778125
375	0.4370923585	0.8986125906	0.778125
376	0.436656918	0.8986125906	0.778125
377	0.4362228928	0.8986125906	0.778125
378	0.4358623964	0.8986125906	0.778125
379	0.4354462713	0.8986125906	0.778125
380	0.4350748859	0.8986125906	0.778125
381	0.4346761258	0.8986125906	0.778125
382	0.4343589072	0.8986125906	0.778125
383	0.4340243983	0.8986125906	0.778125
384	0.4336211468	0.8986125906	0.778125
385	0.4332347879	0.8986125906	0.778125
386	0.432823724	0.8986125906	0.778125
387	0.432510778	0.8986125906	0.778125
388	0.4320827972	0.8986125906	0.778125
389	0.4317726042	0.8986125906	0.778125
390	0.4313772124	0.8986125906	0.778125
391	0.4309558238	0.8986125906	0.778125
392	0.4305828648	0.8986125906	0.778125
393	0.4301110597	0.8986125906	0.778125
394	0.429671236	0.8986125906	0.778125
395	0.4293018939	0.8986125906	0.778125
396	0.4288763855	0.8986125906	0.778125
397	0.4284625848	0.8986125906	0.778125
398	0.4280985989	0.8986125906	0.778125
399	0.4277947179	0.8986125906	0.778125
400	0.427430885	0.8986125906	0.778125
401	0.4270518198	0.8986125906	0.778125
402	0.4266469724	0.8986125906	0.778125
403	0.4262499779	0.8986125906	0.778125
404	0.4258883681	0.8986125906	0.778125
405	0.4254806355	0.8986125906	0.778125
406	0.4250999627	0.8986125906	0.778125
407	0.4247135554	0.8986125906	0.778125
408	0.4243739122	0.8986125906	0.778125
409	0.4239970902	0.8986125906	0.778125
410	0.4235922848	0.8986125906	0.778125
411	0.4232600843	0.8986125906	0.778125
412	0.4229020844	0.8986125906	0.778125
413	0.4225298073	0.8986125906	0.778125
414	0.4221976367	0.8986125906	0.778125
415	0.4217773739	0.8986125906	0.778125
416	0.4214216621	0.8986125906	0.778125
417	0.4210851817	0.8986125906	0.778125
418	0.4209156369	0.8986125906	0.778125
419	0.4205187213	0.8986125906	0.778125
420	0.4201030322	0.8986125906	0.778125
421	0.4197387047	0.8986125906	0.778125
422	0.419333806	0.8986125906	0.778125
423	0.4189301573	0.8986125906	0.778125
424	0.4185604247	0.8986125906	0.778125
425	0.4181642923	0.8986125906	0.778125
426	0.4178833178	0.8986125906	0.778125
427	0.4175283997	0.8986125906	0.778125
428	0.4171411984	0.8986125906	0.778125
429	0.4168061703	0.8986125906	0.778125
430	0.4164867009	0.8986125906	0.778125
431	0.4161277291	0.8986125906	0.778125
432	0.4157632767	0.8986125906	0.778125
433	0.4153877943	0.8986125906	0.778125
434	0.4149812695	0.8986125906	0.778125
435	0.4146028956	0.8986125906	0.778125
436	0.414244162	0.8986125906	0.778125
437	0.4138913433	0.8986125906	0.778125
438	0.4135069917	0.8986125906	0.778125
439	0.4131651694	0.8986125906	0.778125
440	0.4128073165	0.8992529321	0.7796875
441	0.4124643161	0.8992529321	0.7796875
442	0.4121274939	0.8992529321	0.7796875
443	0.4117698307	0.8992529321	0.7796875
444	0.4113904448	0.8992529321	0.7796875
445	0.411030261	0.8992529321	0.7796875
446	0.4106672741	0.8992529321	0.7796875
447	0.4103019488	0.8992529321	0.7796875
448	0.4099266326	0.8992529321	0.7796875
449	0.4095574998	0.8992529321	0.7796875
450	0.4091922361	0.8992529321	0.7796875
451	0.4088402242	0.8992529321	0.7796875
452	0.408507098	0.8992529321	0.7796875
453	0.4081440295	0.8992529321	0.7796875
454	0.407805427	0.8992529321	0.7796875
455	0.4074872453	0.8992529321	0.7796875
456	0.4070984755	0.8992529321	0.7796875
457	0.406747097	0.8992529321	0.7796875
458	0.4063713115	0.8992529321	0.7796875
459	0.4060361428	0.8992529321	0.7796875
460	0.4057096342	0.8992529321	0.7796875
461	0.4053453141	0.8992529321	0.7796875
462	0.4049766766	0.8992529321	0.7796875
463	0.4046655278	0.8992529321	0.77968754464	0.4043081731	0.8992529321	0.77968746465	0.4039708223	0.8992529321	0.77968466466	0.4037685676	0.8992529321	0.7796467	467	0.4035054021	0.8992529321	0.779468	0468	0.4032551721	0.8992529321	0.77469	0.469	0.4029019501	0.8992529321	0.7470	0.4470	0.4025430144	0.8992529321	0.471	0.40471	0.402194583	0.8998932737	0.472	0.472	0.4019470766	0.8992529321	0.7473	0.3473	0.4015827119	0.8998932737	0.474	0.474	0.4013198598	0.8992529321	0.7475	0.3475	0.4009627305	0.8998932737	0.476	0.476	0.4006444932	0.8998932737	0.477	0.477	0.4003144804	0.8998932737	0.7478	0478	0.4000376119	0.8998932737	0.78479	479	0.3997461924	0.8998932737	0.7480	0480	0.3994668589	0.8998932737	0.78481	481	0.3991427341	0.8998932737	0.781482482	0.3987688025	0.8998932737	0.781248483	0.3984886107	0.8998932737	0.781254484	0.3981835021	0.8998932737	0.78125
485	0.3978354195	0.8998932737	0.78125
486	0.397524379	0.8998932737	0.78125
487	0.3972454166	0.8998932737	0.78125
488	0.3969579406	0.8998932737	0.78125
489	0.3966601742	0.8998932737	0.78125
490	0.396331482	0.8998932737	0.78125
491	0.396026366	0.8998932737	0.78125
492	0.3957354414	0.8998932737	0.78125
493	0.3954454781	0.8998932737	0.78125
494	0.395128181	0.8998932737	0.78125
495	0.394795007	0.8998932737	0.78125
496	0.394524209	0.8998932737	0.78125
497	0.3942123182	0.8998932737	0.78125
498	0.3938963469	0.8998932737	0.78125
499	0.3935963134	0.8998932737	0.78125
500	0.3933670617	0.8998932737	0.78125
501	0.3930986591	0.8998932737	0.78125
502	0.3927790563	0.8992529321	0.7796875
503	0.3924495776	0.8998932737	0.78125
504	0.3921284198	0.8998932737	0.78125
505	0.3918200367	0.8998932737	0.78125
506	0.3915363933	0.8998932737	0.78125
507	0.3912170537	0.8998932737	0.78125
508	0.3909239481	0.8998932737	0.78125
509	0.3906044515	0.8998932737	0.78125
510	0.3902996062	0.8998932737	0.78125
511	0.3899909017	0.8998932737	0.78125
512	0.3896754913	0.8998932737	0.78125
513	0.389382132	0.8998932737	0.78125
514	0.3891029424	0.8998932737	0.78125
515	0.3888355331	0.8998932737	0.78125
516	0.3885280107	0.8998932737	0.78125
517	0.3882456903	0.8998932737	0.78125
518	0.3879576162	0.8998932737	0.78125
519	0.3876397402	0.8998932737	0.78125
520	0.3873210812	0.8998932737	0.78125
521	0.3869739912	0.8998932737	0.78125
522	0.3866765126	0.8998932737	0.78125
523	0.3863609694	0.8998932737	0.78125
524	0.3860579596	0.8998932737	0.78125
525	0.3857731864	0.8998932737	0.78125
526	0.3854784783	0.8998932737	0.78125
527	0.3851826885	0.8998932737	0.78125
528	0.3848835383	0.8998932737	0.78125
529	0.3846495495	0.8998932737	0.78125
530	0.3843949934	0.8998932737	0.78125
531	0.3841001971	0.8998932737	0.78125
532	0.3838154982	0.8998932737	0.78125
533	0.3835056394	0.8998932737	0.78125
534	0.3832657152	0.8998932737	0.78125
535	0.3829910428	0.8998932737	0.78125
536	0.3827491914	0.8998932737	0.78125
537	0.3824977041	0.8998932737	0.78125
538	0.382240112	0.8998932737	0.78125
539	0.3819909613	0.8998932737	0.78125
540	0.3816931509	0.8998932737	0.78125
541	0.3813865135	0.8998932737	0.78125
542	0.3811095448	0.8998932737	0.78125
543	0.3808323644	0.8998932737	0.78125
544	0.3805474088	0.8998932737	0.78125
545	0.3802610896	0.8998932737	0.78125
546	0.3799539721	0.8998932737	0.78125
547	0.3796863589	0.8998932737	0.78125
548	0.3794153848	0.8998932737	0.78125
549	0.3791135813	0.8998932737	0.78125
550	0.3788525352	0.8998932737	0.78125
551	0.3785901876	0.8998932737	0.78125
552	0.3783440251	0.8998932737	0.78125
553	0.378081923	0.8998932737	0.78125
554	0.3778501226	0.8998932737	0.78125
555	0.3775492694	0.8998932737	0.78125
556	0.3772550321	0.8998932737	0.78125
557	0.3770153331	0.8998932737	0.78125
558	0.3767331287	0.8998932737	0.78125
559	0.3764838267	0.8998932737	0.78125
560	0.3762150951	0.8998932737	0.78125
561	0.3759642245	0.8998932737	0.78125
562	0.375671829	0.8998932737	0.78125
563	0.3754514904	0.8998932737	0.78125
564	0.3751857006	0.8998932737	0.78125
565	0.3749538544	0.8998932737	0.78125
566	0.3747287617	0.8998932737	0.78125
567	0.374445657	0.8998932737	0.78125
568	0.3741805134	0.8998932737	0.78125
569	0.3738851952	0.8998932737	0.78125
570	0.3736361926	0.8998932737	0.78125
571	0.3733684969	0.8998932737	0.78125
572	0.3731209204	0.8998932737	0.78125
573	0.3728785412	0.8998932737	0.781574574	0.3726186326	0.8998932737	0.575	0.575	0.3723346988	0.8998932737576	0.369576	0.3720998027	0.8998932577	0.368895577	0.3718194448	0.8998578	0.368605017578	0.3715690107	0.8579	0.3683459209	0579	0.3712937949	580	0.3681254699	0.90580	0.37107223581	0.3678658515	0.90394581	0.37081582	0.3675831078	0.90394877582	0.37583	0.3673058656	0.90394877	0.583	0584	0.3670787909	0.90394877	0.78758585	0.3668264215	0.90394877	0.7875
586	0.3665524884	0.90394877	0.7875
587	0.3663002556	0.90394877	0.7875
588	0.3660495763	0.90394877	0.7875
589	0.3657704578	0.90394877	0.7875
590	0.3655051524	0.90394877	0.7875
591	0.3653564173	0.90394877	0.7875
592	0.3650694179	0.90394877	0.7875
593	0.3647988811	0.90394877	0.7875
594	0.3645366895	0.9045891115	0.7890625
595	0.3643224263	0.9045891115	0.7890625
596	0.364082643	0.9045891115	0.7890625
597	0.363826288	0.9045891115	0.7890625
598	0.3635588129	0.9045891115	0.7890625
599	0.3632786107	0.9045891115	0.7890625
600	0.3630184848	0.9045891115	0.7890625
601	0.3627852711	0.9045891115	0.7890625
602	0.362602079	0.9045891115	0.7890625
603	0.3623230045	0.9045891115	0.7890625
604	0.3620920699	0.9045891115	0.7890625
605	0.3618748126	0.9045891115	0.7890625
606	0.3616503261	0.9045891115	0.7890625
607	0.3614385597	0.9045891115	0.7890625
608	0.3611756829	0.90394877	0.7875
609	0.3609463794	0.90394877	0.7875
610	0.3606698491	0.9045891115	0.7890625
611	0.3604093913	0.9045891115	0.7890625
612	0.36018002	0.9045891115	0.7890625
613	0.3599538458	0.9045891115	0.7890625
614	0.3597267984	0.9045891115	0.7890625
615	0.3595038869	0.9045891115	0.7890625
616	0.3592351108	0.9045891115	0.7890625
617	0.3591006686	0.9045891115	0.7890625
618	0.3588691575	0.9045891115	0.7890625
619	0.3586300314	0.9045891115	0.7890625
620	0.3583760231	0.905229453	0.790625
621	0.3581296442	0.905229453	0.790625
622	0.3578824828	0.905229453	0.790625
623	0.3576218108	0.9058697946	0.7921875
624	0.357392018	0.905229453	0.790625
625	0.3571798654	0.905229453	0.790625
626	0.3570128121	0.905229453	0.790625
627	0.3567543693	0.905229453	0.790625
628	0.3564919098	0.9058697946	0.7921875
629	0.3562426867	0.9058697946	0.7921875
630	0.3560755289	0.905229453	0.790625
631	0.3558157176	0.9058697946	0.7921875
632	0.355609585	0.9058697946	0.7921875
633	0.3553776414	0.9058697946	0.7921875
634	0.3551336416	0.9058697946	0.7921875
635	0.3548726553	0.9058697946	0.7921875
636	0.3546424377	0.9058697946	0.7921875
637	0.3544412108	0.9058697946	0.7921875
638	0.3542117859	0.9058697946	0.7921875
639	0.3539604988	0.9058697946	0.7921875
640	0.3537717462	0.9058697946	0.7921875
641	0.3535187074	0.9058697946	0.7921875
642	0.3532972125	0.9058697946	0.7921875
643	0.3530546319	0.9058697946	0.7921875
644	0.3528550956	0.9058697946	0.7921875
645	0.3526490802	0.9058697946	0.7921875
646	0.3524942295	0.9058697946	0.7921875
647	0.3522496975	0.9058697946	0.7921875
648	0.3520427223	0.9058697946	0.7921875
649	0.3518363313	0.9058697946	0.7921875
650	0.3516136544	0.9058697946	0.7921875
651	0.3513857545	0.9058697946	0.7921875
652	0.3511708769	0.9058697946	0.7921875
653	0.3509345362	0.9058697946	0.7921875
654	0.3507370012	0.9058697946	0.7921875
655	0.3504969421	0.9058697946	0.7921875
656	0.3502683749	0.9065101361	0.79375
657	0.3500130438	0.9065101361	0.79375
658	0.3497775064	0.9065101361	0.79375
659	0.349546059	0.9065101361	0.79375
660	0.3493757801	0.9065101361	0.79375
661	0.349158488	0.9065101361	0.79375
662	0.3489158122	0.9065101361	0.79375
663	0.3486987271	0.9065101361	0.79375
664	0.3484917871	0.9065101361	0.79375
665	0.3483476229	0.9065101361	0.79375
666	0.3481641554	0.9065101361	0.79375
667	0.3479707645	0.9065101361	0.79375
668	0.3478126031	0.9065101361	0.79375
