iter	Passed	Remaining
168	28954	142373
169	29001	141595
170	29056	140864
171	29241	140765
172	29279	139967
173	29355	139355
174	29492	139036
175	29763	139347
176	29867	138877
177	29997	138527
178	30112	138115
179	30934	140925
180	32174	145584
181	32317	145251
182	32472	144971
183	32766	145314
184	33598	148015
185	35252	154276
186	36607	159154
187	36652	158309
188	36701	157487
189	36760	156716
190	36883	156224
191	37034	155855
192	37094	155105
193	37142	154312
194	37195	153551
195	37239	152758
196	37285	151981
197	37361	151332
198	37416	150604
199	37926	151704
200	38035	151195
201	38162	150761
202	38447	150948
203	38652	150818
204	39285	152351
205	39389	151821
206	39516	151385
207	39640	150938
208	39924	151102
209	40037	150617
210	40398	151063
211	40774	151557
212	43297	159976
213	46175	169598
214	46519	169850
215	46633	169261
216	46761	168729
217	47251	169500
218	47374	168948
219	47494	168390
220	47780	168420
221	47901	167870
222	48058	167449
223	48688	168670
224	48762	167959
225	48812	167173
226	48854	166362
227	48904	165588
228	48971	164878
229	50013	167436
230	50358	167643
231	50484	167121
232	50527	166328
233	50588	165601
234	50642	164858
235	50875	164697
236	50920	163934
237	50960	163160
238	51011	162424
239	51054	161672
240	51102	160942
241	51141	160187
242	51185	159455
243	51304	158960
244	51360	158273
245	51404	157557
246	51452	156855
247	51502	156167
248	51549	155477
249	51610	154830
250	51663	154168
251	51726	153538
252	52037	153643
253	52117	153068
254	52227	152587
255	52518	152631
256	52805	152663
257	52858	152020
258	53411	152810
259	53458	152150
260	53515	151523
261	53660	151151
262	53736	150583
263	53852	150134
264	53982	149726
265	54101	149288
266	54246	148924
267	54948	150083
268	55929	151987
269	59238	160163
270	60638	163120
271	60941	163108
272	61078	162651
273	61350	162557
274	62033	163543
275	62143	163014
276	62478	163076
277	62631	162661
278	63725	164682
279	64007	164591
280	64350	164654
281	65182	165962
282	67888	172000
283	68822	173510
284	68908	172875
285	68963	172167
286	69033	171501
287	69112	170861
288	69262	170399
289	69326	169729
290	69713	169851
291	69793	169225
292	69859	168569
293	69967	168017
294	70038	167379
295	70215	166997
296	71598	169473
297	72218	170125
298	74690	175109
299	77011	179694
300	78657	182663
301	78809	182149
302	78993	181710
303	79341	181649
304	80231	182822
305	80375	182289
306	80445	181592
307	80525	180920
308	80589	180218
309	80727	179682
310	80835	179085
311	80919	178437
312	81020	177830
313	81084	177146
314	81690	177645
315	82087	177682
316	83316	179511
317	83403	178872
318	83655	178587
319	84433	179421
320	84845	179469
321	85003	178981
322	85286	178758
323	85400	178182
324	86314	179268
325	86457	178748
326	86597	178227
327	86878	177995
328	87006	177450
329	88183	179039
330	90616	183149
331	92442	185997
332	93699	187679
333	96094	191612
334	96610	191778
335	99150	195940
336	100898	198504
337	101050	197915
338	102181	199239
339	102244	198474
340	102305	197711
341	102370	196958
342	102427	196194
343	102487	195441
344	102646	194879
345	102715	194150
346	102770	193398
347	102845	192686
348	102950	192035
349	103025	191332
350	103412	191210
351	103465	190471
352	103540	189775
353	103587	189033
354	103669	188357
355	104145	188397
356	105931	190796
357	106233	190508
358	106881	190838
359	107031	190278
360	107364	190043
361	107483	189432
362	108427	190270
363	108563	189687
364	108710	189126
365	109017	188844
366	109179	188312
367	111405	191326
368	113883	194743
369	114042	194181
370	115514	195845
371	116057	195925
372	118443	199098
373	120571	201812
374	122598	204331
375	122702	203634
376	122775	202889
377	122845	202142
378	122919	201406
379	123066	200793
380	123184	200134
381	123242	199382
382	123314	198655
383	123378	197919
384	123455	197208
385	123521	196482
386	123950	196334
387	124223	195939
388	124471	195507
389	124674	195004
390	126037	196308
391	126637	196416
392	129743	200392
393	131865	202817
394	133539	204534
395	133791	204065
396	133916	203404
397	134216	203011
398	134430	202487
399	137826	206739
400	139126	207822
401	139942	208172
402	140057	207480
403	141432	208648
404	142465	209301
405	143401	209804
406	144459	210477
407	144845	210167
408	145275	209921
409	145424	209269
410	145981	209204
411	146079	208481
412	146177	207762
413	146321	207112
414	146624	206686
415	146768	206040
416	147990	206903
417	148098	206204
418	148247	205565
419	148592	205199
420	150216	206592
421	153177	209802
422	154674	210986
423	155778	211623
424	155896	210918
425	156041	210253
426	156322	209772
427	156484	209133
428	156993	208959
429	158519	210129
430	160541	211944
431	161567	212431
432	161926	212037
433	162007	211281
434	162075	210512
435	162168	209777
436	162257	209041
437	163228	209439
438	165766	211833
439	167181	212775
440	167951	212890
441	168900	213226
442	169031	212528
443	169358	212079
444	169941	211950
445	171005	212415
446	171157	211744
447	172760	212865
448	172954	212245
449	173311	211825
450	173431	211117
451	174490	211550
452	174890	211181
453	175016	210481
454	175314	209991
455	176843	210971
456	177004	210313
457	177132	209619
458	177417	209112
459	177529	208404
460	178756	209001
461	178875	208301
462	179007	207617
463	179265	207082
464	179435	206446
465	180662	207024
466	180775	206323
467	180904	205643
468	181188	205140
469	181294	204438
470	182438	204904
471	182547	204205
472	182714	203574
473	183006	203082
474	183124	202400
475	184975	203628
476	187923	206046
477	190939	208515
478	191589	208388
479	193204	209304
480	193322	208595
481	193440	207888
482	193714	207351
483	193836	206652
484	195018	207080
485	195134	206377
486	195259	205683
487	195530	205146
488	195651	204453
489	196740	204770
490	197021	204244
491	197130	203540
492	197426	203032
493	197547	202346
494	198524	202535
495	198899	202107
496	199002	201405
497	199137	200736
498	199438	200237
499	200491	200491
500	200826	200024
501	200943	199342
502	201753	199346
503	203937	200700
504	205351	201284
505	205467	200594
506	205542	199867
507	205640	199163
508	205793	198516
509	205887	197813
510	205967	197099
511	206065	196405
512	206939	196451
513	207047	195768
514	207121	195056
515	207220	194369
516	207298	193666
517	207451	193034
518	207541	192345
519	207650	191677
520	207766	191017
521	208192	190644
522	209496	191070
523	209607	190406
524	209730	189756
525	210033	189269
526	210136	188604
527	212940	190355
528	213541	190128
529	213654	189467
530	214994	189891
531	215104	189227
532	215237	188584
533	215529	188083
534	215644	187428
535	217167	187995
536	217304	187359
537	217819	187049
538	219115	187406
539	219382	186881
540	219507	186236
541	219815	185748
542	219923	185092
543	221951	186047
544	222092	185416
545	222235	184788
546	222538	184296
547	224162	184893
548	224272	184238
549	224409	183607
550	224725	183124
551	225145	182726
552	226242	182875
553	226358	182230
554	226495	181604
555	226788	181104
556	227295	180775
557	230773	182798
558	231403	182556
559	231516	181905
560	231644	181269
561	231939	180763
562	233477	181224
563	233581	180569
564	233706	179933
565	233976	179409
566	234452	179043
567	235648	179225
568	235764	178584
569	235890	177952
570	236143	177417
571	236256	176779
572	237656	177101
573	237767	176461
574	237906	175844
575	238209	175348
576	238793	175060
577	239803	175081
578	239914	174445
579	240041	173823
580	240319	173311
581	240422	172674
582	241034	172403
583	242224	172543
584	242337	171914
585	242472	171303
586	242740	170786
587	244244	171137
588	244347	170503
589	244476	169890
590	244763	169387
591	244887	168773
592	246611	169259
593	246734	168643
594	246875	168041
595	247174	167547
596	248099	167477
597	251694	169199
598	251884	168623
599	252064	168043
600	252314	167510
601	253458	167568
602	254106	167297
603	254219	166673
604	254364	166072
605	254748	165628
606	254849	165001
607	256577	165425
608	256898	164938
609	257016	164321
610	258741	164730
611	258861	164114
612	259003	163514
613	259289	163005
614	259411	162395
615	261004	162704
616	261111	162083
617	261259	161490
618	261512	160963
619	262729	161027
620	265994	162338
621	266109	161719
622	266290	161142
623	266589	160637
624	266718	160031
625	268156	160208
626	268275	159595
627	268422	159001
628	268686	158478
629	268791	157861
630	270684	158292
631	270798	157680
632	270936	157083
633	271221	156572
634	271331	155962
635	272655	156048
636	272968	155553
637	273068	154938
638	273422	154468
639	275283	154846
640	275390	154236
641	275530	153644
642	275810	153132
643	276806	153017
644	280279	154262
645	284110	155688
646	287772	157007
647	291070	158112
648	292536	158213
649	293329	157946
650	294545	157905
651	295606	157777
652	297204	157932
653	298215	157771
654	299620	157815
655	300450	157553
656	301638	157476
657	302718	157340
658	303740	157170
659	304903	157071
660	305696	156779
661	307298	156898
662	308534	156826
663	309804	156768
664	311127	156733
665	311923	156430
666	313104	156317
667	313977	156048
668	315146	155924
669	316470	155873
670	317198	155526
671	318396	155407
672	319595	155286
673	320365	154954
674	321804	154943
675	322394	154520
676	323628	154404
677	323744	153754
678	323877	153114
679	323986	152464
680	324282	151903
681	326315	152153
682	327954	152213
683	328121	151588
684	328257	150950
685	328549	150385
686	330280	150477
687	330395	149830
688	330538	149198
689	330875	148654
690	332868	148851
691	332985	148207
692	333131	147577
693	333434	147018
694	333549	146377
695	335371	146484
696	335485	145842
697	335618	145210
698	335902	144644
699	336729	144312
700	339156	144661
701	340249	144436
702	340404	143812
703	340549	143185
704	340817	142611
705	340938	141977
706	342569	141970
707	342713	141345
708	342851	140719
709	343141	140156
710	344072	139855
711	345403	139713
712	345527	139083
713	345760	138498
714	345925	137886
715	347823	137963
716	347944	137333
717	348097	136718
718	348369	136150
719	348493	135525
720	350358	135575
721	350477	134948
722	350617	134330
723	350871	133757
724	352110	133559
725	352827	133160
726	352952	132539
727	353213	131969
728	355200	132043
729	357557	132247
730	357958	131724
731	358096	131106
732	358395	130547
733	358504	129921
734	360569	130001
735	360759	129403
736	360891	128784
737	361510	128341
738	363088	128235
739	363204	127612
740	363350	127001
741	363633	126438
742	365568	126448
743	365826	125875
744	365959	125261
745	366214	124689
746	366348	124077
747	368355	124098
748	368895	123621
749	370991	123663
750	371255	123092
751	372168	122736
752	374029	122689
753	374807	122284
754	376697	122239
755	377315	121779
756	378072	121362
757	379012	121003
758	379436	120479
759	381391	120439
760	382784	120217
761	383770	119865
762	383910	119248
763	384051	118633
764	384367	118073
765	387165	118272
766	388728	118088
767	389372	117622
768	389488	116998
769	389607	116376
770	389939	115818
771	390806	115419
772	392318	115208
773	392426	114584
774	392721	114015
775	394632	113914
776	394768	113298
777	394916	112688
778	396996	112626
779	398634	112435
780	400428	112284
781	400789	111729
782	402510	111551
783	403328	111121
784	405140	110962
785	405400	110376
786	406872	110119
787	408188	109817
788	410574	109798
789	410747	109186
790	410908	108571
791	411198	107991
792	413084	107829
793	413262	107219
794	413441	106610
795	413775	106043
796	416296	106032
797	416670	105472
798	417241	104963
799	418619	104654
800	419722	104275
801	420582	103834
802	420711	103213
803	420836	102591
804	421127	102012
805	422221	101626
806	423794	101353
807	425245	101048
808	425722	100510
809	425853	99891
810	426820	99468
811	428013	99096
812	428124	98473
813	428298	97866
814	429112	97405
815	430888	97161
816	432513	96878
817	432927	96323
818	433037	95701
819	433172	95086
820	435181	94881
821	435991	94411
822	437342	94057
823	437467	93439
824	437618	92828
825	437863	92237
826	439756	91992
827	440103	91422
828	440218	90804
829	440502	90223
830	440616	89607
831	442850	89421
832	443003	88813
833	443138	88202
834	444829	87900
835	445269	87349
836	445395	86737
837	445544	86131
838	447464	85866
839	447909	85316
840	448018	84702
841	448164	84097
842	449453	83705
843	450516	83270
844	450634	82660
845	450786	82058
846	452045	81656
847	453160	81226
848	453281	80618
849	453421	80015
850	453676	79433
851	456203	79246
852	457098	78773
853	458174	78329
854	458283	77720
855	458451	77122
856	458748	76547
857	460715	76248
858	461132	75692
859	461259	75088
860	461394	74487
861	461681	73911
862	463881	73640
863	463984	73034
864	464126	72435
865	464243	71834
866	466482	71559
867	467213	71050
868	468473	70621
869	468789	70048
870	468903	69447
871	469041	68850
872	470528	68450
873	471239	67936
874	471283	67326
875	471329	66717
876	471374	66110
877	471419	65504
878	471470	64901
879	471516	64297
880	471561	63695
881	471611	63095
882	471747	62507
883	471794	61909
884	471838	61312
885	471882	60716
886	471929	60121
887	471984	59529
888	472042	58938
889	473042	58465
890	473089	57875
891	473149	57287
892	473194	56698
893	473252	56112
894	473307	55527
895	473351	54942
896	473476	54368
897	473524	53785
898	473570	53204
899	473619	52624
900	473666	52045
901	473733	51469
902	473785	50893
903	473831	50318
904	473884	49744
905	473952	49173
906	474698	48673
907	474884	48116
908	474944	47546
909	474993	46977
910	475050	46409
911	475098	45842
912	475158	45277
913	475221	44714
914	475331	44156
915	475388	43594
916	475454	43034
917	475553	42478
918	475635	41922
919	476584	41442
920	476634	40883
921	476683	40326
922	476730	39770
923	476782	39215
924	476839	38662
925	476893	38110
926	477012	37564
927	477077	37014
928	477155	36467
929	477245	35921
930	477303	35374
931	477347	34827
932	477401	34282
933	477459	33739
934	478501	33264
935	478553	32721
936	478606	32179
937	478650	31637
938	478731	31099
939	478782	30560
940	478833	30022
941	478966	29490
942	479012	28954
943	479063	28418
944	479115	27885
945	479167	27352
946	479224	26820
947	479278	26289
948	479592	25773
949	480318	25279
950	480369	24750
951	480423	24223
952	480485	23696
953	480554	23171
954	480602	22646
955	480661	22122
956	480822	21604
957	480892	21082
958	480947	20561
959	481052	20043
960	482233	19570
961	482278	19050
962	482336	18532
963	482403	18015
964	482466	17498
965	482511	16982
966	482567	16468
967	482728	15957
968	482785	15445
969	482838	14933
970	482890	14422
971	482959	13912
972	484001	13430
973	484054	12921
974	484109	12413
975	484166	11905
976	484237	11399
977	484290	10894
978	484352	10389
979	484501	9887
980	484554	9384
981	484613	8882
982	484669	8381
983	484734	7881
984	484792	7382
985	484846	6884
986	484894	6386
987	486019	5903
988	486069	5406
989	486130	4910
990	486179	4415
991	486242	3921
992	486294	3428
993	486340	2935
994	486482	2444
995	486537	1953
996	486589	1464
997	486645	975
998	486708	487
999	486764	0
